file_name,file_size,pdf_version,entropy,keyword_JS,keyword_JavaScript,keyword_AA,keyword_OpenAction,keyword_Launch,keyword_EmbeddedFile,keyword_URI,keyword_ObjStm,class,keyword_sum,keyword_density
f945.pdf,98365,1.7,7.107351,0,0,0,0,0,0,0,19,0,19,0.00019315617184799625
f9452.pdf,57202,1.7,7.379952,0,0,0,0,0,9,0,10,0,19,0.0003321504116916945
f945a_accessible.pdf,187192,1.7,7.885572,0,0,0,0,0,8,0,49,0,57,0.00030449856565149336
f945x.pdf,76413,1.7,7.072867,0,0,0,0,0,0,0,14,0,14,0.00018321250032716518
f945x_accessible.pdf,80687,1.7,7.634042,0,0,0,0,0,8,0,12,0,20,0.00024786833234186
f945_accessible.pdf,94629,1.7,7.654117,0,0,0,0,0,9,0,13,0,22,0.00023248441297685723
f9465.pdf,67534,1.7,6.961763,0,0,0,0,0,0,0,10,0,10,0.00014807137040053305
f9465fs.pdf,105356,1.7,6.818364,0,0,0,0,0,0,0,20,0,20,0.00018983076587222492
f9465fsp.pdf,122720,1.7,7.312692,0,0,0,0,0,12,0,15,0,27,0.00022001124501918988
f9465fs_accessible.pdf,93469,1.7,7.517814,0,0,0,0,0,9,0,12,0,21,0.0002246710174387504
f9465sp.pdf,78190,1.7,6.945177,0,0,0,0,0,0,0,12,0,12,0.00015347034824979858
f9465sp_accessible.pdf,164838,1.6,6.712759,1,2,0,0,0,0,6,0,0,9,5.459872966955635e-05
f9465_accessible.pdf,61571,1.7,7.508864,0,0,0,0,0,9,0,8,0,17,0.00027609952575846164
f9517e.pdf,46700,1.6,5.403373,2,2,2,0,0,0,0,0,0,6,0.00012847690627609687
f952.pdf,179030,1.6,7.710425,2,3,12,0,0,0,0,0,0,17,9.49556222106786e-05
f952_accessible.pdf,174585,1.5,7.857762,2,3,12,0,0,0,0,3,0,20,0.00011455672276127525
f966.pdf,284152,1.6,7.805122,0,0,0,0,0,0,0,9,0,9,3.167307753217457e-05
f9661.pdf,92446,1.7,7.677403,0,0,0,0,0,11,0,14,0,25,0.0002704252166105985
f970.pdf,116048,1.6,6.714896,2,3,1,0,0,0,0,0,0,6,5.170229816715353e-05
f970_accessible.pdf,137784,1.4,6.795819,2,3,1,0,0,0,0,5,0,11,7.983452480313532e-05
f972.pdf,67355,1.7,7.582672,0,0,0,0,0,10,0,10,0,20,0.00029692974642199656
f972_accessible.pdf,67375,1.7,7.579536,0,0,0,0,0,10,0,10,0,20,0.0002968416053194016
f973.pdf,68975,1.6,5.588512,2,3,1,0,0,0,0,0,0,6,8.698677800974252e-05
f973_accessible.pdf,77727,1.4,6.125837,2,3,1,0,0,0,0,3,0,9,0.00011578839028406751
f976.pdf,267131,1.7,7.77884,0,0,0,0,0,0,0,12,0,12,4.4921611787430936e-05
f976_accessible.pdf,82680,1.6,7.063489,1,2,0,0,0,0,0,14,0,17,0.00020560951125409707
f982.pdf,106067,1.7,7.222137,0,0,0,0,0,0,0,20,0,20,0.00018855828336538825
f982_accessible.pdf,106588,1.7,7.732578,0,0,0,0,0,8,0,13,0,21,0.0001970184540618638
f990bl.pdf,147555,1.7,7.578915,0,0,0,0,0,11,0,25,0,36,0.0002439751687494917
f990bl_accessible.pdf,153843,1.7,7.6075,0,0,0,0,0,11,0,25,0,36,0.00023400327604586465
f990ez.pdf,249084,1.7,7.191934,0,0,0,0,0,0,0,38,0,38,0.0001525583636108156
f990ezb.pdf,178616,1.7,7.058387,0,0,0,0,0,0,0,35,0,35,0.00019594999356164306
f990partvi2008.pdf,242007,1.6,7.218617,44,44,0,0,0,0,0,0,0,88,0.00036362434299692573
f990partvi_instructions2008.pdf,155052,1.6,6.919658,0,0,0,0,0,0,0,0,0,0,0.0
f990sa.pdf,167380,1.7,7.15186,0,0,0,0,0,0,0,31,0,31,0.00018520620620022583
f990sc.pdf,138139,1.7,7.15399,0,0,0,0,0,0,0,28,0,28,0.00020269292022585784
f990sd.pdf,155718,1.7,7.369962,0,0,0,0,0,0,0,38,0,38,0.00024402930920440022
f990se.pdf,120776,1.7,6.989806,0,0,0,0,0,0,0,20,0,20,0.00016559444265050466
f990se_accessible.pdf,116212,1.7,7.465656,0,0,0,0,0,8,0,13,0,21,0.00018070267526008277
f990sf.pdf,140228,1.7,7.37548,0,0,0,0,0,0,0,40,0,40,0.000285247701973201
f990sg.pdf,119727,1.7,7.140469,0,0,0,0,0,0,0,22,0,22,0.0001837498329546973
f990sg_accessible.pdf,153646,1.7,7.448659,0,0,0,0,0,11,0,26,0,37,0.00024081173078550184
f990sh.pdf,380700,1.7,6.825416,0,0,0,0,0,0,0,69,0,69,0.0001812445987796197
f990si.pdf,101443,1.7,7.358985,0,0,0,0,0,0,0,20,0,20,0.00019715310910453057
f990si1.pdf,260485,1.7,7.422217,1,2,0,0,0,0,0,0,0,3,1.1516933731563309e-05
f990sj.pdf,135498,1.7,7.134535,0,0,0,0,0,0,0,32,0,32,0.00023616410453213677
f990sj1.pdf,176643,1.6,7.736438,1,2,0,0,0,0,0,5,0,8,4.528882951020131e-05
f990sk.pdf,277631,1.7,6.829236,0,0,0,0,0,0,0,36,0,36,0.00012966804979253112
f990sk_accessible.pdf,263477,1.7,7.058311,0,0,0,0,0,8,0,25,0,33,0.00012524764876004828
f990sl.pdf,198695,1.7,6.614085,0,0,0,0,0,0,0,11,0,11,5.536095341627411e-05
f990sl_accessible.pdf,180195,1.7,7.118665,0,0,0,0,0,8,0,19,0,27,0.00014983684432506826
f990sm.pdf,140926,1.7,7.222149,0,0,0,0,0,0,0,28,0,28,0.00019868442526982055
f990sn.pdf,129126,1.7,7.301556,0,0,0,0,0,0,0,25,0,25,0.0001936078434409535
f990sn1.pdf,106385,1.7,5.749403,0,1,0,0,0,0,0,0,0,1,9.399733047581448e-06
f990so.pdf,83085,1.7,7.028959,0,0,0,0,0,0,0,18,0,18,0.00021664299641335484
f990sr.pdf,294418,1.7,7.02176,0,0,0,0,0,0,0,52,0,52,0.0001766190361355755
f990sr1.pdf,359948,1.6,7.428788,0,0,0,0,0,0,0,22,0,22,6.111976974515834e-05
f990t.pdf,229088,1.7,7.817572,0,0,0,0,0,8,0,39,0,47,0.00020516043982906205
f990w.pdf,173428,1.7,7.884543,0,0,0,0,0,8,0,36,0,44,0.00025370612757958587
facebook_r-pia.pdf,39684,1.6,6.967362,0,0,0,0,0,0,14,3,0,17,0.0004283734408466675
factoring_of_receivables_atg_final.pdf,30895,1.4,7.463458,0,0,0,0,0,0,0,0,0,0,0.0
faqs_eo_selectcheck.pdf,63170,1.4,7.60653,0,0,0,1,0,0,16,2,0,19,0.00030077092336673475
faqs_for_tax_forms_102510.pdf,34751,1.4,6.94133,0,0,0,0,0,0,10,2,0,12,0.0003453038674033149
FAQs_on_incomin_cases.pdf,139076,1.4,7.797404,0,0,0,0,0,0,4,2,0,6,4.314156905886667e-05
Farsi_CNAstatement.pdf,198006,1.6,7.914284,0,0,0,0,0,0,0,0,0,0,0.0
fbar_consent.pdf,24884,1.6,5.661036,0,0,0,0,0,0,0,2,0,2,8.036970062286517e-05
fcoi_final_rule.pdf,344584,1.4,7.455759,0,0,0,0,0,0,54,0,0,54,0.00015671024565782027
fct1.pdf,83586,1.7,7.339547,0,0,0,0,0,0,0,17,0,17,0.00020338090851448193
fct1x.pdf,127473,1.7,7.754892,0,0,0,0,0,8,0,20,0,28,0.00021965263504714687
fct1x_accessible.pdf,131000,1.7,7.762182,0,0,0,0,0,8,0,20,0,28,0.00021373882642117235
fct1_accessible.pdf,104086,1.7,7.726039,0,0,0,0,0,8,0,16,0,24,0.00023057634478849425
fct2.pdf,76227,1.7,7.651154,0,0,0,0,0,8,0,12,0,20,0.00026237078238967306
fct2_accessible.pdf,76583,1.7,7.650756,0,0,0,0,0,8,0,12,0,20,0.00026115115428810193
Federal Register Notice.pdf,176525,1.4,6.797805,0,0,0,0,0,0,26,0,0,26,0.00014728708518858412
fed_reg_peer_rev_20040115.pdf,67731,1.5,7.729913,0,0,0,0,0,0,4,0,0,4,5.905628063544558e-05
ffc101a.pdf,11549,1.5,6.561668,0,0,0,0,0,0,0,5,0,5,0.0004329004329004329
ffc102a.pdf,16528,1.5,5.866511,0,0,0,0,0,0,0,5,0,5,0.0003024986387561256
ffc103.pdf,16617,1.5,5.89906,0,0,0,0,0,0,0,5,0,5,0.0003008785654110001
ffc104.pdf,16591,1.5,5.881732,0,0,0,0,0,0,0,5,0,5,0.0003013500482160077
ffc105.pdf,16690,1.5,5.879586,0,0,0,0,0,0,0,5,0,5,0.0002995626385477203
ffc107.pdf,16544,1.5,5.867073,0,0,0,0,0,0,0,5,0,5,0.0003022061045633122
ffc109.pdf,16578,1.5,5.871907,0,0,0,0,0,0,0,5,0,5,0.00030158634417033596
ffc109a.pdf,16630,1.5,5.879048,0,0,0,0,0,0,0,5,0,5,0.0003006433768264085
ffc110.pdf,16557,1.5,5.871171,0,0,0,0,0,0,0,5,0,5,0.00030196883681604057
field_directive_dated_june_20_2012.pdf,133189,1.4,7.753957,0,0,0,0,0,0,0,0,0,0,0.0
field_directive_samp_method_research_credit_cases.pdf,58247,1.2,7.699875,0,0,0,1,0,0,0,0,0,1,1.7167971432495537e-05
field_directive_stat_judge_research_credit_cases.pdf,39949,1.3,7.951979,0,0,0,0,0,0,0,0,0,0,0.0
fims-pia.pdf,30509,1.6,7.014333,0,0,0,0,0,0,2,2,0,4,0.00013110455588331694
finalntawrittentestimony2005jointrra98reviewhearing.pdf,126694,1.3,7.931946,0,0,0,0,0,0,0,0,0,0,0.0
final_eitc_initiatives_report_final_121708.pdf,303876,1.6,7.067364,0,0,0,0,0,0,0,0,0,0,0.0
final_map_on_llc_8-26-2005_signed.pdf,21079,1.5,7.227513,0,0,0,0,0,0,0,0,0,0,0.0
final_mou_corssreferencing_press_release.pdf,29622,1.2,7.616639,0,0,0,1,0,0,0,0,0,1,3.375755325254026e-05
final_us-jp_ca_mou_investment_bank_12-27-05.pdf,36245,1.5,6.900621,0,0,0,1,0,0,0,2,0,3,8.276775368316503e-05
fire-pia.pdf,44778,1.6,6.910137,0,0,0,0,0,0,2,5,0,7,0.0001563232765358762
Flash-In-PDF-Converter.pdf,94832,1.7,7.713861,0,0,1,1,0,1,0,0,0,3,3.1634557590712096e-05
Flow_chart-ACT_only.pdf,401115,1.5,7.934781,0,0,0,0,0,0,0,8,0,8,1.9944355248855693e-05
fmis-pia.pdf,48316,1.6,6.866045,0,0,0,0,0,0,2,5,0,7,0.00014487654448744748
foodtrac.pdf,232742,1.4,7.307247,0,0,0,3,0,0,0,0,0,3,1.2889753934597388e-05
foodtrda.pdf,301400,1.4,7.205273,0,0,0,3,0,0,0,0,0,3,9.953517075258542e-06
form13750.pdf,91827,1.4,5.719421,1,1,1,0,0,0,0,0,0,3,3.2669773925164435e-05
form13751.pdf,15890,1.4,5.685119,1,1,1,0,0,0,0,0,0,3,0.00018878610534264677
form2848_example.pdf,133004,1.7,7.384262,0,0,0,0,0,15,0,17,0,32,0.0002405924589301154
form4564.pdf,27025,1.6,6.614492,0,0,0,1,0,0,0,0,0,1,3.700140605343003e-05
form4564_9-2006.pdf,33662,1.4,5.799616,2,3,1,2,0,0,0,0,0,8,0.00023764964501084277
form870.pdf,277749,1.6,7.95713,0,0,9,1,0,0,0,0,0,10,3.6003600360036005e-05
formw8benentityexeccirculation2.pdf,340881,1.7,7.86206,0,0,0,0,0,0,0,20,0,20,5.8671329081617684e-05
form_866.pdf,249226,1.6,7.906627,0,0,0,0,0,0,0,0,0,0,0.0
form_906.pdf,26286,1.6,7.628958,0,0,0,0,0,0,0,0,0,0,0.0
form_w-7-coa.pdf,343197,1.4,7.872004,2,2,1,0,0,2,0,0,0,7,2.0396389256347647e-05
forum08_401k.pdf,292353,1.6,7.824486,0,0,0,0,0,0,0,0,0,0,0.0
forum08_choices.pdf,276147,1.4,7.676203,0,0,0,0,0,0,0,0,0,0,0.0
forum09_sep_pitfalls.pdf,306782,1.6,7.852768,0,0,0,0,0,0,0,5,0,5,1.6298165152567124e-05
forum10_roth_conversions.pdf,240831,1.6,7.547187,0,0,0,1,0,0,6,0,0,7,2.906590486314111e-05
forum11_compliance.pdf,205625,1.6,7.660874,0,0,0,0,0,0,4,7,0,11,5.349518057055042e-05
forum11_goldilocks.pdf,175835,1.6,7.640781,0,0,0,0,0,0,4,7,0,11,6.255829295479879e-05
fplp-pia.pdf,30097,1.6,6.820041,0,0,0,0,0,0,2,3,0,5,0.00016612399494983054
free_file_faqs_2012_rev._5_2012_final.pdf,78352,1.4,7.591459,0,0,0,0,0,0,38,2,0,40,0.0005105101272446492
French_CNAstatement.pdf,172155,1.6,7.903605,0,0,0,0,0,0,0,0,0,0,0.0
fr_20040115.pdf,61844,1.5,7.040868,0,0,0,0,0,0,0,7,0,7,0.00011318619128466328
fs-02-13.pdf,211103,1.3,7.616199,0,0,0,1,0,0,0,0,0,1,4.737001667424587e-06
fs-2011-11.pdf,47176,1.4,7.290644,0,0,0,0,0,0,20,2,0,22,0.00046632893147084383
fsad-pia.pdf,42177,1.6,6.982921,0,0,0,0,0,0,2,4,0,6,0.00014225425577315187
fslg_fy11_work_plan.pdf,77766,1.4,7.285,0,0,0,0,0,0,8,4,0,12,0.0001543070968405622
fsrp-pia.pdf,99256,1.6,7.240066,0,0,0,0,0,0,2,0,0,2,2.014971236285602e-05
fss16_accessible.pdf,127238,1.6,6.40035,1,2,0,0,0,0,4,0,0,7,5.50145788633988e-05
fss4.pdf,337966,1.7,7.611495,1,2,0,0,0,0,0,10,0,13,3.846529394881749e-05
fss4pr.pdf,314232,1.7,7.637803,0,1,0,0,0,0,0,9,0,10,3.182351949031451e-05
fss4pr_accessible.pdf,195376,1.6,6.205132,1,2,0,0,0,0,0,0,0,3,1.5354929188184893e-05
fss4_accessible.pdf,311425,1.7,7.763973,0,0,0,0,0,0,0,12,0,12,3.8532428249407564e-05
fss5sp_accessible.pdf,246064,1.4,7.621782,38,39,33,0,0,3,0,2,0,115,0.0004673561863735192
fss8.pdf,160683,1.7,7.199336,0,0,0,0,0,0,0,24,0,24,0.00014936147967439199
fss8pr.pdf,170817,1.7,7.244964,0,0,0,0,0,0,0,25,0,25,0.00014635459963235724
fss8pr_accessible.pdf,198577,1.7,7.621287,0,0,0,0,0,8,0,22,0,30,0.00015107413711488684
fss8_accessible.pdf,189119,1.7,7.591611,0,0,0,0,0,8,0,22,0,30,0.00015862944162436547
ft.pdf,174809,1.6,5.998651,0,0,0,0,0,0,0,0,0,0,0.0
ftd-pia.pdf,67986,1.6,7.004102,0,0,0,0,0,0,2,7,0,9,0.00013237824878285553
ft_accessible.pdf,292451,1.4,6.088038,2,3,1,0,0,0,0,15,0,21,7.180665545115095e-05
funding_based_benefit_restrictions.pdf,323164,1.4,6.722167,0,0,0,0,0,0,0,0,0,0,0.0
funding_phoneforum_transcript.pdf,92624,1.4,7.269606,0,0,0,0,0,0,2,4,0,6,6.477732793522267e-05
futa-pia.pdf,45945,1.6,7.06894,0,0,0,0,0,0,2,4,0,6,0.0001305880816610804
fw10.pdf,69281,1.7,6.74059,0,0,0,0,0,0,0,12,0,12,0.0001732051615138131
fw10_accessible.pdf,55093,1.7,7.427561,0,0,0,0,0,8,0,8,0,16,0.00029041274911968635
fw11.pdf,62260,1.7,6.873748,0,0,0,0,0,0,0,10,0,10,0.000160614188657426
fw11sp.pdf,76738,1.7,6.939962,0,0,0,0,0,0,0,12,0,12,0.00015637420346890107
fw11sp_accessible.pdf,62723,1.7,7.544437,0,0,0,0,0,8,0,8,0,16,0.00025508577259103374
fw11_accessible.pdf,56204,1.7,7.470916,0,0,0,0,0,8,0,8,0,16,0.0002846721821901966
fw12.pdf,139594,1.7,7.64703,0,0,0,0,0,8,0,16,0,24,0.00017192592857910385
fw12_accessible.pdf,138526,1.7,7.647279,0,0,0,0,0,8,0,15,0,23,0.0001660326145805511
fw2as.pdf,165733,1.7,7.89598,0,0,0,0,0,9,0,20,0,29,0.00017497918351092715
fw2as12_accessible.pdf,175539,1.7,7.826552,0,0,0,0,0,9,0,22,0,31,0.00017659792639854164
fw2as_11.pdf,92145,1.7,7.735413,0,0,0,0,0,0,10,23,0,33,0.0003581273196883207
fw2c.pdf,66783,1.6,7.775457,0,0,0,0,0,0,10,5,0,15,0.00022460469573550552
fw2c_accessible.pdf,399765,1.6,5.858785,1,2,0,0,0,0,10,0,0,13,3.251902362882286e-05
fw2g.pdf,133313,1.7,6.323395,0,0,0,0,0,0,0,9,0,9,6.750978891939331e-05
fw2g11_accessible.pdf,106248,1.7,7.718392,0,0,0,0,0,11,0,21,0,32,0.0003011793052169903
fw2g12_accessible.pdf,104173,1.7,7.671191,0,0,0,0,0,11,0,20,0,31,0.0002975790504348494
fw2gu.pdf,166072,1.7,7.901683,0,0,0,0,0,9,0,20,0,29,0.00017462200357674034
fw2gu11_accessible.pdf,137556,1.7,7.7476,0,0,0,0,0,9,0,21,0,30,0.00021809140937938454
fw2gu12_accessible.pdf,176286,1.7,7.831975,0,0,0,0,0,9,0,23,0,32,0.00018152217690470653
fw2gu_11.pdf,93867,1.7,7.750038,0,0,0,0,0,0,10,24,0,34,0.000362210764051647
fw2g_11.pdf,87421,1.7,7.166865,0,0,0,0,0,0,0,26,0,26,0.00029740797510924023
fw2vi.pdf,164848,1.7,7.896589,0,0,0,0,0,9,0,20,0,29,0.00017591856790153413
fw2vi11_accessible.pdf,174167,1.7,7.824877,0,0,0,0,0,9,0,22,0,31,0.00017798906802627348
fw2vi_11.pdf,90306,1.7,7.738772,0,0,0,0,0,0,10,20,0,30,0.00033220016167074536
fw2_11.pdf,185381,1.7,7.734708,0,0,0,0,0,0,10,30,0,40,0.00021577067892244122
fw3.pdf,107233,1.7,6.398574,0,0,0,0,0,0,10,0,0,10,9.32540052595259e-05
fw311_accessible.pdf,113497,1.7,7.747911,0,0,0,0,0,9,0,11,0,20,0.00017621455884685194
fw312_accessible.pdf,114277,1.7,7.748275,0,0,0,0,0,9,0,11,0,20,0.00017501181329739756
fw3c.pdf,123042,1.7,7.137815,0,0,0,0,0,0,8,4,0,12,9.752688084653333e-05
fw3cpr.pdf,88644,1.7,7.298612,0,0,0,0,0,8,0,13,0,21,0.00023689999435952394
fw3cpr_accessible.pdf,80020,1.7,7.562807,0,0,0,0,0,8,0,10,0,18,0.00022494095299983754
fw3c_accessible.pdf,114267,1.7,7.725494,0,0,0,0,0,9,0,12,0,21,0.00018377848566527812
fw3pr.pdf,77199,1.7,7.36312,0,0,0,0,0,0,10,13,0,23,0.00029792746113989636
fw3pr11_accessible.pdf,120901,1.7,7.810639,0,0,0,0,0,9,0,11,0,20,0.00016542323534763693
fw3pr_11.pdf,58257,1.7,7.735618,0,0,0,0,0,0,10,11,0,21,0.00036046551546568714
fw3ss.pdf,135579,1.7,7.824725,0,0,0,0,0,9,0,12,0,21,0.00015489010178492402
fw3ss11_accessible.pdf,139757,1.7,7.718862,0,0,0,0,0,9,0,14,0,23,0.00016457018560654847
fw3ss12_accessible.pdf,146327,1.7,7.73972,0,0,0,0,0,9,0,14,0,23,0.00015718112733038107
fw3ss_11.pdf,69288,1.7,7.442555,0,0,0,0,0,0,10,14,0,24,0.0003463753265309068
fw3_11.pdf,50903,1.7,7.524457,0,0,0,0,0,0,10,13,0,23,0.00045183089737545185
fw4.pdf,109410,1.7,7.322814,0,0,0,0,0,0,0,21,0,21,0.00019193682536490847
fw412_accessible.pdf,107569,1.7,7.767571,0,0,0,0,0,9,0,16,0,25,0.00023240680487124663
fw4p.pdf,105117,1.7,7.419987,0,0,0,0,0,0,0,19,0,19,0.00018074925322019065
fw4p12_accessible.pdf,118867,1.7,7.799591,0,0,0,0,0,10,0,16,0,26,0.00021873001985395565
fw4p_11.pdf,137720,1.7,6.486076,0,0,0,0,0,0,0,8,0,8,5.808845419362334e-05
fw4s.pdf,89369,1.7,7.334727,0,0,0,0,0,0,0,17,0,17,0.0001902204319122748
fw4s12_accessible.pdf,90049,1.7,7.73421,0,0,0,0,0,8,0,15,0,23,0.00025541365907828984
fw4sp.pdf,111942,1.7,7.7831,0,0,0,0,0,8,0,16,0,24,0.0002143948259382007
fw4sp_11.pdf,149067,1.7,6.429572,0,0,0,0,0,0,0,8,0,8,5.366678294469638e-05
fw4s_11.pdf,93469,1.7,7.2384,0,0,0,0,0,0,0,21,0,21,0.0002246710174387504
fw4v.pdf,65568,1.6,6.62058,0,0,0,0,0,0,0,0,0,0,0.0
fw4v_accessible.pdf,203983,1.5,7.8515,2,3,7,0,0,0,0,3,0,15,7.353517922974351e-05
fw4_11.pdf,102266,1.7,7.412682,0,0,0,0,0,0,0,18,0,18,0.00017600985655196692
fw7.pdf,76524,1.7,7.660281,0,0,0,0,0,8,0,7,0,15,0.0001960143743874551
fw7a.pdf,88764,1.7,7.046529,0,0,0,0,0,0,0,16,0,16,0.0001802512251450459
fw7a_accessible.pdf,79533,1.7,7.652017,0,0,0,0,0,8,0,11,0,19,0.00023889154323936931
fw7coa.pdf,80057,1.7,7.341835,0,0,0,0,0,11,0,11,0,22,0.0002748007694421544
fw7sp.pdf,98568,1.7,7.430504,0,0,0,0,0,11,0,11,0,22,0.0002231939047773641
fw7sp_accessible.pdf,93700,1.7,7.542502,0,0,0,0,0,8,0,10,0,18,0.00019210040447807387
fw7_accessible.pdf,89971,1.7,7.513109,0,0,0,0,0,8,0,10,0,18,0.0002000622415862713
fw8ben--dft.pdf,97149,1.7,7.601668,0,0,0,0,0,0,0,8,0,8,8.234688625836336e-05
fw8ben.pdf,93210,1.6,6.614221,0,0,0,0,0,0,0,0,0,0,0.0
fw8ben_accessible.pdf,96123,1.4,6.661716,2,3,1,0,0,0,0,3,0,9,9.362906246098789e-05
fw8ce.pdf,106800,1.7,7.15809,0,1,0,0,0,0,0,0,0,1,9.363208209660958e-06
fw8ce_accessible.pdf,99940,1.6,6.469533,1,2,0,0,0,0,0,0,0,3,3.0017710449165007e-05
fw8eci.pdf,82524,1.6,6.513287,0,0,0,0,0,0,0,0,0,0,0.0
fw8eci_accessible.pdf,87932,1.4,6.601636,2,3,1,0,0,0,0,3,0,9,0.00010235065333833715
fw8exp.pdf,211870,1.7,7.82438,0,0,0,0,0,0,0,9,0,9,4.247867806353866e-05
fw8exp_accessible.pdf,87411,1.4,6.721988,2,3,1,0,0,0,0,4,0,10,0.00011440076877316615
fw8imy.pdf,86028,1.6,6.56594,2,3,1,0,0,0,0,0,0,6,6.974392356065978e-05
fw8imy_accessible.pdf,99181,1.4,6.706707,2,3,1,0,0,0,0,3,0,9,9.074227178318647e-05
fw9.pdf,86465,1.7,7.183767,0,0,0,0,0,0,0,14,0,14,0.0001619133532255453
fw9s.pdf,239310,1.6,7.765849,2,3,1,0,0,0,0,0,0,6,2.507197746864958e-05
fw9sp.pdf,121735,1.7,7.227098,0,0,0,0,0,0,0,16,0,16,0.00013143195110731419
fw9sp_accessible.pdf,116361,1.7,7.769733,0,0,0,0,0,8,0,11,0,19,0.0001632835461748681
fw9s_accessible.pdf,199217,1.6,7.900287,2,3,1,0,0,0,0,3,0,9,4.517664066500015e-05
fw9_accessible.pdf,108226,1.7,7.736543,0,0,0,0,0,8,0,14,0,22,0.0002032764467277112
FY06NIVDetailTable.pdf,259797,1.4,7.933045,0,0,0,0,0,0,0,0,0,0,0.0
FY2003_NIV_Detail_Table.pdf,271301,1.4,7.92841,0,0,0,0,0,0,0,0,0,0,0.0
FY2004_NIV_Detail_Table.pdf,281735,1.4,7.924129,0,0,0,0,0,0,0,0,0,0,0.0
FY2005_NIV_Detail_Table.pdf,271646,1.4,7.927151,0,0,0,0,0,0,0,0,0,0,0.0
FY2006.pdf,11846,1.4,6.268346,0,0,0,0,0,0,0,0,0,0,0.0
FY2007.pdf,40955,1.5,6.523139,0,0,0,0,0,0,0,2,0,2,4.88328938372888e-05
fy2011_annual_report.pdf,131352,1.4,7.322176,0,0,0,0,0,0,6,7,0,13,9.896995120020098e-05
fy2012_eo_work_plan_2011_annrpt.pdf,159194,1.4,7.700564,0,0,0,1,0,0,2,7,0,10,6.281604321743773e-05
fy2012_fslg_work_plan.pdf,91536,1.6,7.449373,0,0,0,0,0,0,8,4,0,12,0.00013109453008073238
fy_2009_workplan.pdf,115171,1.4,7.338549,0,0,0,0,0,0,0,9,0,9,7.814399333171257e-05
fy_2010_teb_workplan.pdf,76785,1.4,7.755462,0,0,0,0,0,0,0,0,0,0,0.0
fy_2011_teb_workplan.pdf,76598,1.4,7.761872,0,0,0,0,0,0,0,0,0,0,0.0
fy_2012_itg_work_plan.pdf,105848,1.6,7.118431,0,0,0,0,0,0,2,5,0,7,6.613194267305312e-05
fy_2012_teb_workplan.pdf,90906,1.4,7.320894,0,0,0,0,0,0,0,6,0,6,6.60015180349148e-05
General_Conventional Processing.pdf,82092,1.5,7.922404,0,0,0,0,0,0,0,4,0,4,4.872522626776948e-05
general_faqs_012006.pdf,204937,1.3,7.577811,0,0,0,1,0,0,4,0,0,5,2.4397622695644536e-05
gentrac.pdf,167141,1.4,7.490855,0,0,0,1,0,0,0,0,0,1,5.9829366646324684e-06
gentrda.pdf,332428,1.4,7.075314,0,0,0,3,0,0,0,0,0,3,9.024483423528032e-06
georgetown_04192011.pdf,51296,1.6,7.342698,0,0,0,1,0,0,0,3,0,4,7.797726962590404e-05
german_pension_fund_map_2012.pdf,79751,1.5,7.884974,0,0,0,0,0,0,0,1,0,1,1.253887049854549e-05
gmf-pia.pdf,46485,1.6,6.540832,0,0,0,0,0,0,2,0,0,2,4.3023706062040185e-05
governance_course_outline_cpe.pdf,14627,1.4,5.889841,0,0,0,0,0,0,0,1,0,1,6.836204539239814e-05
governance_practices.pdf,50422,1.4,6.892723,0,0,0,0,0,0,4,2,0,6,0.00011899331654205422
governance_training_presentation.pdf,287815,1.4,7.039332,0,0,1,0,0,0,0,28,0,29,0.00010075881813380772
Grantee_Registration_Process_for_Commons.pdf,107176,1.6,7.483249,0,0,0,0,0,0,18,3,0,21,0.0001959375612304879
GrantsGov_reg_process_flow_chart.pdf,25012,1.5,7.220959,0,0,0,0,0,0,0,2,0,2,7.995842162075721e-05
greeceweb.pdf,14792,1.2,7.393446,0,0,0,1,0,0,0,0,0,1,6.75995403231258e-05
Greek_CNAstatement.pdf,175297,1.6,7.904665,0,0,0,0,0,0,0,0,0,0,0.0
guf-pia.pdf,48038,1.6,6.40032,0,0,0,0,0,0,2,0,0,2,4.163283998417952e-05
Guidance_on_L_Visas_and_Specialized_Knowledge-Jan2011.pdf,61951,1.6,7.984441,0,0,0,0,0,0,0,3,0,3,4.8424586776859505e-05
guidance_phoneforum_presentation.pdf,349514,1.4,6.486732,0,0,0,0,0,0,0,18,0,18,5.1499935625080466e-05
guidance_regarding_us-japan_treaty1.pdf,15518,1.2,6.8935,0,0,0,0,0,0,0,0,0,0,0.0
Guide_addendum.pdf,231152,1.3,7.984209,0,0,0,0,0,0,0,0,0,0,0.0
hacienda_cheque_de_la_conformidad_espanol.pdf,60045,1.4,6.795064,0,0,0,0,0,0,0,0,0,0,0.0
"Hacked Email, Real Estate Scams, Otherswoclearances.pdf",16743,1.4,6.511522,0,0,0,0,0,0,4,1,0,5,0.0002986144290492117
hairtrac.pdf,94092,1.4,6.671456,0,0,0,0,0,0,0,0,0,0,0.0
hctc-pia.pdf,47449,1.6,7.373107,0,0,0,0,0,0,2,2,0,4,8.429926238145416e-05
hhs568.pdf,47280,1.6,7.70724,0,0,0,0,0,0,0,13,0,13,0.00027495188342040145
Hindi_CNAstatement.pdf,180321,1.6,7.890895,0,0,0,0,0,0,0,0,0,0,0.0
ho.pdf,32998,1.2,7.473805,0,0,0,0,0,0,0,0,0,0,0.0
